triggerDesc,actionDesc,freeOrLocked,isTriggerEco,isActionEco,isRuleEco
IF an alarm is triggered,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF an alarm is triggered,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF an alarm is triggered,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF an alarm is triggered,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF a custom gesture or automation is triggered,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a custom gesture or automation is triggered,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a custom gesture or automation is triggered,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a custom gesture or automation is triggered,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a custom gesture or automation is triggered,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a custom gesture or automation is triggered,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a custom gesture or automation is triggered,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a custom gesture or automation is triggered,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a custom gesture or automation is triggered,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a custom gesture or automation is triggered,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a custom gesture or automation is triggered,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF a custom gesture or automation is triggered,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF a custom gesture or automation is triggered,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF a custom gesture or automation is triggered,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF a custom gesture or automation is triggered,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF a custom gesture or automation is triggered,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF a custom gesture or automation is triggered,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF a custom gesture or automation is triggered,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF a custom gesture or automation is triggered,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF a custom gesture or automation is triggered,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF a light or switch changes state,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a light or switch changes state,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a light or switch changes state,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a light or switch changes state,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a light or switch changes state,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a light or switch changes state,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a light or switch changes state,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a light or switch changes state,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a light or switch changes state,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a light or switch changes state,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF an audio event is detected,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF an audio event is detected,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF an audio event is detected,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF an audio event is detected,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF an audio event is detected,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a smartwatch button is pressed,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a smartwatch button is pressed,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a smartwatch button is pressed,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a smartwatch button is pressed,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a smartwatch button is pressed,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a smartwatch button is pressed,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a smartwatch button is pressed,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a smartwatch button is pressed,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a smartwatch button is pressed,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a smartwatch button is pressed,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF user presence changes,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF user presence changes,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF user presence changes,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF user presence changes,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF user presence changes,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF user presence changes,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF user presence changes,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF user presence changes,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF user presence changes,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF user presence changes,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a tweet is posted,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a tweet is posted,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a tweet is posted,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a tweet is posted,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a tweet is posted,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a tweet is posted,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a tweet is posted,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a tweet is posted,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a tweet is posted,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a tweet is posted,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF wind speed exceeds a threshold,", THEN set brightness to a specified level",LOCKED,NEUTRAL,ECO,ECO
IF wind speed exceeds a threshold,", THEN set brightness to a specified level",LOCKED,NEUTRAL,ECO,ECO
IF wind speed exceeds a threshold,", THEN set brightness to a specified level",LOCKED,NEUTRAL,ECO,ECO
IF wind speed exceeds a threshold,", THEN set brightness to a specified level",LOCKED,NEUTRAL,ECO,ECO
IF wind speed exceeds a threshold,", THEN set brightness to a specified level",LOCKED,NEUTRAL,ECO,ECO
IF wind speed exceeds a threshold,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF wind speed exceeds a threshold,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF wind speed exceeds a threshold,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF wind speed exceeds a threshold,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF wind speed exceeds a threshold,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a security alarm changes state,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a security alarm changes state,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a security alarm changes state,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a security alarm changes state,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a security alarm changes state,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF thermostat switches to away mode,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF thermostat switches to away mode,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF thermostat switches to away mode,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF thermostat switches to away mode,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF thermostat switches to away mode,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF thermostat switches to away mode,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF thermostat switches to away mode,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF thermostat switches to away mode,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF thermostat switches to away mode,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF thermostat switches to away mode,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF thermostat switches to home mode,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF thermostat switches to home mode,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF thermostat switches to home mode,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF thermostat switches to home mode,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF thermostat switches to home mode,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF thermostat switches to home mode,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF thermostat switches to home mode,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF thermostat switches to home mode,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF thermostat switches to home mode,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF thermostat switches to home mode,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a calendar event ends,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a calendar event ends,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a calendar event ends,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a calendar event ends,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a calendar event ends,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a calendar event ends,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF a calendar event ends,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF a calendar event ends,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF a calendar event ends,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF a calendar event ends,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF a door or contact sensor opens,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF a door or contact sensor opens,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF a door or contact sensor opens,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF a door or contact sensor opens,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF a door or contact sensor opens,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF a door or contact sensor opens,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a door or contact sensor opens,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a door or contact sensor opens,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a door or contact sensor opens,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a door or contact sensor opens,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a door or contact sensor opens,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a door or contact sensor opens,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a door or contact sensor opens,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a door or contact sensor opens,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a door or contact sensor opens,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF security system enters home mode,", THEN pause the robot.",LOCKED,ECO,NEUTRAL,ECO
IF security system enters home mode,", THEN pause the robot.",LOCKED,ECO,NEUTRAL,ECO
IF security system enters home mode,", THEN pause the robot.",LOCKED,ECO,NEUTRAL,ECO
IF security system enters home mode,", THEN pause the robot.",LOCKED,ECO,NEUTRAL,ECO
IF security system enters home mode,", THEN pause the robot.",LOCKED,ECO,NEUTRAL,ECO
IF prayer time occurs,", THEN turn on a specified device.",LOCKED,ECO,ECO,ECO
IF prayer time occurs,", THEN turn on a specified device.",LOCKED,ECO,ECO,ECO
IF prayer time occurs,", THEN turn on a specified device.",LOCKED,ECO,ECO,ECO
IF prayer time occurs,", THEN turn on a specified device.",LOCKED,ECO,ECO,ECO
IF prayer time occurs,", THEN turn on a specified device.",LOCKED,ECO,ECO,ECO
IF prayer time occurs,", THEN turn on a specified device for a specified duration.",LOCKED,ECO,ECO,ECO
IF prayer time occurs,", THEN turn on a specified device for a specified duration.",LOCKED,ECO,ECO,ECO
IF prayer time occurs,", THEN turn on a specified device for a specified duration.",LOCKED,ECO,ECO,ECO
IF prayer time occurs,", THEN turn on a specified device for a specified duration.",LOCKED,ECO,ECO,ECO
IF prayer time occurs,", THEN turn on a specified device for a specified duration.",LOCKED,ECO,ECO,ECO
IF a calendar event starts,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a calendar event starts,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a calendar event starts,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a calendar event starts,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
