triggerDesc,isTriggerEco,actionDesc,freeOrLocked,isActionEco,isRuleEco
IF motion is detected,NEUTRAL,", THEN turns on a light switch.",LOCKED,NEUTRAL,NEUTRAL
IF a specific weather condition is met,NEUTRAL,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF the watch button is pressed,NEUTRAL,", THEN toggles the lights on or off.",LOCKED,NEUTRAL,NEUTRAL
IF a smart switch is turned on,NEUTRAL,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL
IF today's weather report is available,NEUTRAL,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF UV index is high,NEUTRAL,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL
IF a home is set to away mode,NEUTRAL,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a daily step goal is achieved,NEUTRAL,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL
IF shortly before a calendar event,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a fitness goal is evaluated,NEUTRAL,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL
IF an email is received by IFTTT,NEUTRAL,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a task is completed,NEUTRAL,", THEN triggers a light animation effect.",LOCKED,NEUTRAL,NEUTRAL
IF shortly before a calendar event,NEUTRAL,", THEN toggles the lights on or off.",LOCKED,NEUTRAL,NEUTRAL
IF an alarm goes off,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a new SMS is received,NEUTRAL,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL
IF IFTTT receives event from Apilio,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,NEUTRAL,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a new super chat message is received,NEUTRAL,", THEN sets the color temperature of lights.",LOCKED,NEUTRAL,NEUTRAL
IF a thermostat changes heating mode,NEUTRAL,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a door is closed,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF an email is received by IFTTT,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a doorbell is rung,NEUTRAL,", THEN triggers a light animation effect.",LOCKED,NEUTRAL,NEUTRAL
IF a new channel membership is created,NEUTRAL,", THEN sets lights to a predefined scene.",LOCKED,NEUTRAL,NEUTRAL
IF an email is received by IFTTT,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a new super chat message is received,NEUTRAL,", THEN triggers a light animation effect.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,NEUTRAL,", THEN turns off the night light.",LOCKED,NEUTRAL,NEUTRAL
IF temperature rises above a threshold,NEUTRAL,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL
IF a button is pressed,NEUTRAL,", THEN toggles the lights on or off.",LOCKED,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,NEUTRAL,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL
IF a new SMS is received,NEUTRAL,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL
IF an alarm is detected,NEUTRAL,", THEN triggers a light animation effect.",LOCKED,NEUTRAL,NEUTRAL
IF it is Christmas,NEUTRAL,", THEN triggers a light animation effect.",LOCKED,NEUTRAL,NEUTRAL
IF a device connects to WiFi,NEUTRAL,", THEN sets lights to a predefined scene.",LOCKED,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,NEUTRAL,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,NEUTRAL,", THEN activates a lighting scene.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL
IF a specific weather condition is met,NEUTRAL,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL
IF an order is out for delivery,NEUTRAL,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL
IF an alarm is active,NEUTRAL,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL
IF a specific weather condition is met,NEUTRAL,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,NEUTRAL,", THEN activates a lighting scene.",LOCKED,NEUTRAL,NEUTRAL
IF a smart switch changes state,NEUTRAL,", THEN turns on the hood lighting.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a security system is activated,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant reads a to-do list,NEUTRAL,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL
IF noise exceeds a threshold,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,NEUTRAL,", THEN activates a lighting scene.",LOCKED,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,NEUTRAL,", THEN toggles the lights on or off.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN toggles the lights on or off.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF temperature rises above a threshold,NEUTRAL,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN toggles the lights on or off.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN activates a lighting scene.",LOCKED,NEUTRAL,NEUTRAL
IF music is played or saved,NEUTRAL,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL
IF a door is opened,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF air quality is poor,NEUTRAL,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL
IF a subscribed user publishes a new video,NEUTRAL,", THEN adjusts the brightness of lights.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF motion stops being detected,NEUTRAL,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN activates a lighting scene.",LOCKED,NEUTRAL,NEUTRAL
IF a door or lock is unlocked,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a voicemail is received,NEUTRAL,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL
IF an incoming call is received,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF an incoming call is received,NEUTRAL,", THEN triggers a light animation effect.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN activates a lighting scene.",LOCKED,NEUTRAL,NEUTRAL
IF ambient light level crosses a threshold,NEUTRAL,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN adjusts the brightness of lights.",LOCKED,NEUTRAL,NEUTRAL
IF a door is opened,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,NEUTRAL,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN adjusts the brightness of lights.",LOCKED,NEUTRAL,NEUTRAL
IF a new SMS is received,NEUTRAL,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL
IF a person is detected,NEUTRAL,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN activates a lighting scene.",LOCKED,NEUTRAL,NEUTRAL
IF an alarm goes off,NEUTRAL,", THEN adjusts the brightness of lights.",LOCKED,NEUTRAL,NEUTRAL
IF a washing cycle finishes,NEUTRAL,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL
IF an SMS message is sent or received,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF an email is received by IFTTT,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a phone call is missed,NEUTRAL,", THEN triggers a light animation effect.",LOCKED,NEUTRAL,NEUTRAL
IF a security system is activated,NEUTRAL,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,NEUTRAL,", THEN adjusts the brightness of lights.",LOCKED,NEUTRAL,NEUTRAL
IF a new channel membership is created,NEUTRAL,", THEN adjusts the brightness of lights.",LOCKED,NEUTRAL,NEUTRAL
IF CO2 level exceeds a threshold,NEUTRAL,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a home is set to home mode,NEUTRAL,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a phone call is missed,NEUTRAL,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL
IF a tweet is posted,NEUTRAL,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF air quality is poor,NEUTRAL,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL
IF a new video is uploaded,NEUTRAL,", THEN triggers a light animation effect.",LOCKED,NEUTRAL,NEUTRAL
IF shortly before a calendar event,NEUTRAL,", THEN turns on a light switch.",LOCKED,NEUTRAL,NEUTRAL
IF a security alarm is triggered,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF every hour at quarter intervals,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN turns off a light switch.",LOCKED,NEUTRAL,NEUTRAL
IF a new super chat message is received,NEUTRAL,", THEN sets lights to a predefined scene.",LOCKED,NEUTRAL,NEUTRAL
IF Android device unplugged,NEUTRAL,", THEN activates a lighting scene.",LOCKED,NEUTRAL,NEUTRAL
IF an email is received by IFTTT,NEUTRAL,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL
IF a doorbell is rung,NEUTRAL,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL
IF a new super chat message is received,NEUTRAL,", THEN adjusts the brightness of lights.",LOCKED,NEUTRAL,NEUTRAL
IF rain is detected,NEUTRAL,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL
IF an incoming call is received,NEUTRAL,", THEN power-cycles a smart switch.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL
IF a button is pressed,NEUTRAL,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL
IF new post on WordPress,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF today's weather report is available,NEUTRAL,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN adjusts the brightness of lights.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN toggles the lights on or off.",LOCKED,NEUTRAL,NEUTRAL
IF an email is received by IFTTT,NEUTRAL,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a specific weather condition is met,NEUTRAL,", THEN triggers a light animation effect.",LOCKED,NEUTRAL,NEUTRAL
IF every hour at quarter intervals,NEUTRAL,", THEN triggers a light animation effect.",LOCKED,NEUTRAL,NEUTRAL
IF a tweet is posted,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN adjusts the brightness of lights.",LOCKED,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,NEUTRAL,", THEN toggles the lights on or off.",LOCKED,NEUTRAL,NEUTRAL
IF a button is pressed,NEUTRAL,", THEN adjusts the brightness of lights.",LOCKED,NEUTRAL,NEUTRAL
IF home presence mode changes,NEUTRAL,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF motion is detected,NEUTRAL,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL
IF a specific weather condition is met,NEUTRAL,", THEN triggers a light animation effect.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a device connects to WiFi,NEUTRAL,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a new super chat message is received,NEUTRAL,", THEN toggles the lights on or off.",LOCKED,NEUTRAL,NEUTRAL
IF the user is tagged in a new photo,NEUTRAL,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL
IF IFTTT receives event from Apilio,NEUTRAL,", THEN switches on the lights.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN activates a lighting scene.",LOCKED,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,NEUTRAL,", THEN turns off a light switch.",LOCKED,NEUTRAL,NEUTRAL
IF a smart switch is turned off,NEUTRAL,", THEN turns off a light switch.",LOCKED,NEUTRAL,NEUTRAL
IF a new feed item is published,NEUTRAL,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL
IF a new SMS is received,NEUTRAL,", THEN triggers a light animation effect.",LOCKED,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL
IF motion is detected,NEUTRAL,", THEN triggers a light animation effect.",LOCKED,NEUTRAL,NEUTRAL
IF an email is received by IFTTT,NEUTRAL,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF the user is tagged in a new photo,NEUTRAL,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF user presence is no longer detected,NEUTRAL,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN activates a lighting scene.",LOCKED,NEUTRAL,NEUTRAL
IF a door is closed,NEUTRAL,", THEN triggers a light animation effect.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN sets the brightness level of smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a device connects to WiFi,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a new video is uploaded,NEUTRAL,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a new feed item is published,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a specific weather condition is met,NEUTRAL,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,NEUTRAL,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN toggles the lights on or off.",LOCKED,NEUTRAL,NEUTRAL
IF a specific weather condition is met,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF an email is received by IFTTT,NEUTRAL,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL
IF a doorbell is rung,NEUTRAL,", THEN adjusts the brightness of lights.",LOCKED,NEUTRAL,NEUTRAL
IF a robot device completes a task,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a smart switch is turned off,NEUTRAL,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a fitness goal is evaluated,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF an alarm goes off,NEUTRAL,", THEN turns on a light switch.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF the user is mentioned in a tweet,NEUTRAL,", THEN triggers a light animation effect.",LOCKED,NEUTRAL,NEUTRAL
IF motion is detected,NEUTRAL,", THEN triggers a light animation effect.",LOCKED,NEUTRAL,NEUTRAL
IF home presence mode changes,NEUTRAL,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN activates a lighting scene.",LOCKED,NEUTRAL,NEUTRAL
IF pollen level is high,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a button is pressed,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN triggers a light animation effect.",LOCKED,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,NEUTRAL,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,NEUTRAL,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL
IF a specific weather condition is met,NEUTRAL,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL
