triggerDesc,actionDesc
IF a voice assistant is activated with a specific phrase,", THEN start the dishwasher in auto mode."
IF a voice assistant is activated with a specific phrase,", THEN start the dishwasher in boost mode."
IF a voice assistant is activated with a specific phrase,", THEN activate the dishwasher in eco mode."
IF a voice assistant is activated with a specific phrase,", THEN activate the dishwasher in comfort mode."
IF a voice assistant is activated with a specific phrase,", THEN activate the dishwasher in turbo mode."
IF a voice assistant is activated with a specific phrase,", THEN activate the dishwasher in low power mode."
IF a voice assistant is activated with a specific phrase,", THEN activate the dishwasher in default mode."
IF a voice assistant is activated with a specific phrase,", THEN activate the dishwasher in maximum power."
IF a voice assistant is activated with a specific phrase,", THEN activate the dishwasher in energy saving mode."
IF a voice assistant is activated with a specific phrase,", THEN activate the dishwasher in auto mode."
IF a voice assistant is activated with a specific phrase,", THEN activate the dishwasher in boost mode."
IF a voice assistant is activated with a specific phrase,", THEN started the dishwasher in eco mode."
IF a voice assistant is activated with a specific phrase,", THEN started the dishwasher in comfort mode."
IF a voice assistant is activated with a specific phrase,", THEN started the dishwasher in turbo mode."
IF a voice assistant is activated with a specific phrase,", THEN started the dishwasher in low power mode."
IF a voice assistant is activated with a specific phrase,", THEN started the dishwasher in default mode."
IF a voice assistant is activated with a specific phrase,", THEN started the dishwasher in maximum power."
IF a voice assistant is activated with a specific phrase,", THEN started the dishwasher in energy saving mode."
IF a voice assistant is activated with a specific phrase,", THEN started the dishwasher in auto mode."
IF a voice assistant is activated with a specific phrase,", THEN started the dishwasher in boost mode."
IF a voice assistant is activated with a specific phrase,", THEN turned on the dishwasher in eco mode."
IF a voice assistant is activated with a specific phrase,", THEN turned on the dishwasher in comfort mode."
IF a voice assistant is activated with a specific phrase,", THEN turned on the dishwasher in turbo mode."
IF a voice assistant is activated with a specific phrase,", THEN turned on the dishwasher in low power mode."
IF a voice assistant is activated with a specific phrase,", THEN turned on the dishwasher in default mode."
IF a voice assistant is activated with a specific phrase,", THEN turned on the dishwasher in maximum power."
IF a voice assistant is activated with a specific phrase,", THEN turned on the dishwasher in energy saving mode."
IF a voice assistant is activated with a specific phrase,", THEN turned on the dishwasher in auto mode."
IF a voice assistant is activated with a specific phrase,", THEN turned on the dishwasher in boost mode."
