triggerDesc,actionDesc
IF event occurs daily at a specific time,", THEN turn off a specified device after several hours."
IF event occurs daily at a specific time,", THEN turn off a specified device after a defined period ."
IF event occurs daily at a specific time,", THEN turn off a specified device immediately."
IF event occurs daily at a specific time,", THEN turn off a specified device much later."
IF event occurs daily at a specific time,", THEN unlock a device after a specified amount of time."
IF event occurs daily at a specific time,", THEN unlock a device after a while."
IF event occurs daily at a specific time,", THEN unlock a device after a large amount of time."
IF event occurs daily at a specific time,", THEN unlock a device after a fixed delay."
IF event occurs daily at a specific time,", THEN unlock a device without delay."
IF event occurs daily at a specific time,", THEN unlock a device after several hours."
IF event occurs daily at a specific time,", THEN unlock a device after a defined period ."
IF event occurs daily at a specific time,", THEN unlock a device immediately."
IF event occurs daily at a specific time,", THEN unlock a device much later."
IF event occurs daily at a specific time,", THEN switch off a device after a specified amount of time."
IF event occurs daily at a specific time,", THEN switch off a device after a while."
IF event occurs daily at a specific time,", THEN switch off a device after a large amount of time."
IF event occurs daily at a specific time,", THEN switch off a device after a fixed delay."
IF event occurs daily at a specific time,", THEN switch off a device without delay."
IF event occurs daily at a specific time,", THEN switch off a device after several hours."
IF event occurs daily at a specific time,", THEN switch off a device after a defined period ."
IF event occurs daily at a specific time,", THEN switch off a device immediately."
IF event occurs daily at a specific time,", THEN switch off a device much later."
IF event occurs daily at a specific time,", THEN turn on a specific smart device in eco mode."
IF event occurs daily at a specific time,", THEN turn on a specific smart device in comfort mode."
IF event occurs daily at a specific time,", THEN turn on a specific smart device in turbo mode."
IF event occurs daily at a specific time,", THEN turn on a specific smart device in low power mode."
