id,triggerChannelTitle,triggerTitle,triggerDesc,actionChannelTitle,actionTitle,actionDesc,deviceCategory,originalTrigger,originalAction
aJSh9RgH,Ooma,Any incoming call,IF you receive an incoming call,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,This Trigger fires every time you receive an incoming call.,This Action will briefly turn your hue lights off then back on.
aK9b8v3C,WeMo Light Switch,Switched on,IF your Wemo light switch is turned on,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires every time your WeMo Light Switch is turned on.,This Action will turn on your hue lights.
aM8uWA9q,Ring,New Ring Detected,IF somebody rings your Ring doorbell,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires every time somebody rings your Ring Doorbell.,This Action will turn on your hue lights.
aPRjn8Wy,Weather Underground,Current condition changes to,IF the current weather condition changes,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,"This Trigger monitors changes in the current weather condition. When one of those conditions is met the Trigger fires. Currently only these simple conditions are supported: Rain, Snow, Cloudy, Clear. ",This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
aPmAqjgS,Apilio,Receive an event from Apilio,IF IFTTT receives a specific event from Apilio,Philips Hue,Set a scene in a room,", THEN activates a lighting scene [ACTION_Y].",Light,This trigger fires every time IFTTT receives a specific event from Apilio.,"This Action well set a scene on your hue lights. NOTE: in order to add lights to a room, you must be using the newest version of the Hue app"
aPqGwXpJ,Weather Underground,Sunset,IF within 15 minutes of sunset in your location,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires within 15 minutes of the sunset in your location.,This Action will turn on your hue lights.
aPxR9csN,Google Assistant,Say a simple phrase,IF you say 'ok google' followed by a phrase you choose,Smart Life,Set light color,", THEN sets the color temperature of lights [ACTION_Y].",Light,"This trigger fires when you say “Ok Google” to the Google Assistant followed by a phrase you choose. For example, say “Ok Google, I’m running late” to text a family member that you’re on your way home.",This action will set the light to specified color.
aQzk4ry6,SmartThings,Switched on,IF your SmartThings device is switched on,MagicHue,Toggle lights on/off,", THEN toggles lights based on current state in [ACTION_X].",Light,This Trigger fires every time your SmartThings device is switched on.,"This action will turn your lights off if they are on, and turn them on if they are off."
aR3vGcNS,Button widget,Button press,IF you press the button,Yeelight,Toggle lights on/off,", THEN toggles the lights on or off [ACTION_Y].",Light,This trigger fires every time you press the button.,"This Action will turn on, turn off or toggle your lights."
aRF9pfQT,Muslim Prayer Time,Prayer time,IF it's time for prayer,LIFX,Change color of lights,", THEN changes the color of lights [ACTION_Y].",Light,This trigger fires when it's time for prayer.,This Action will change the color of your lights.
aS7U5eta,Amazon Alexa,Say a specific phrase,IF you say 'Alexa trigger' plus the phrase you have defined,MagicHue,Switch to dynamic mode for your Lights,", THEN enables [ACTION_X] as lighting mode.",Light,"This trigger fires every time you say 'Alexa trigger' + the phrase that you have defined. For instance, if you set 'party time' as the phrase, you can say 'Alexa trigger party time' to have your lights loop colors.","This action will change your lights to the requested dynamic mode such as light flashing, jumping, gradual change and strobe."
aS7vCque,Weather Underground,Sunset,IF within 15 minutes of sunset in your location,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires within 15 minutes of the sunset in your location.,This Action will turn on your hue lights.
aSQazjRb,WeMo Light Switch,Long press,IF your Wemo light switch is turned on,WeMo Lighting,Turn off,", THEN turns off smart lights [ACTION_W].",Light,This Trigger fires every time your WeMo Light Switch is turned on or off with a long press over two seconds.,Turns off the selected WeMo light. If it is already off it stays off.
aSQujhL5,Date & Time,Every day at,IF every single day at a specific time,Yeelight,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,This Trigger fires every single day at a specific time set by you.,This Action will change your lights to a specified color.
aSUDYscp,Amazon Alexa,Your Alarm goes off,IF your alarm goes off,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires every time your alarm goes off.,This Action will turn on your hue lights.
aSsmf8iv,Nest Protect,Smoke alarm warning,IF Nest Protect detects warning smoke levels,WiZ,Turn on / change light mode,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires every time the Nest Protect you specify detects warning smoke levels.,"This action will turn on the selected light(s). Optionally, a light mode or pre-defined color can be applied, as well as a level of dimming."
aTSkKbdF,Date & Time,Every day of the week at,IF only on specific days of the week at a specified time,LIFX,Turn lights on,", THEN turns on smart lights [ACTION_X].",Light,This Trigger fires only on specific days of the week at the time you provide.,This Action will turn your lights on.
aTeipjXk,iOS Reminders,New reminder added to list,IF a new reminder is added to a specified list,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,This Trigger fires every time a new reminder is added to the list you specify.,This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
aUCgr3jV,Netatmo Weather Station,Carbon dioxide rises above,IF the carbon dioxide rises above a specified value,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,This Trigger fires every time the carbon dioxide rises above a value you specify.,This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
aV5B87AU,Muslim Prayer Time,Fasting time,IF it's time for fast,Yeelight,Set scene,", THEN sets lights to a predefined scene [ACTION_Z].",Light,This trigger fires when it's time for fast.,This Action will set your lights to a pre-defined scene.
aV8dYcFP,Somfy Protect,Alarm initiated,IF your MyFox security system receives an alarm,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,"This Trigger fires every time your Myfox security system receives an alarm (detection, intrusion, silent alert, ...).",This Action will briefly turn your hue lights off then back on.
aVuaQtzn,Weather Underground,Sunset,IF within 15 minutes of sunset in your location,Philips Hue,Dim lights,", THEN adjusts the brightness of lights [ACTION_W].",Light,This Trigger fires within 15 minutes of the sunset in your location.,This Action will dim or brighten your hue lights to a value between 0-100.
aWMjX6cp,Date & Time,Every day of the week at,IF only on specific days of the week at a specified time,Philips Hue,Dim lights,", THEN adjusts the brightness of lights [ACTION_W].",Light,This Trigger fires only on specific days of the week at the time you provide.,This Action will dim or brighten your hue lights to a value between 0-100.
aWr5MHRs,Date & Time,Every day at,IF every single day at a specific time,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,This Trigger fires every single day at a specific time set by you.,This Action will briefly turn your hue lights off then back on.
aXyLBwWK,WeMo Light Switch,Switched off,IF your Wemo light switch is turned off,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,This Trigger fires every time your WeMo Light Switch is turned off.,This Action will turn off your hue lights.
aY2ZaNj8,Email,Send IFTTT any email,IF you send IFTTT any email at trigger@applet.ifttt.com,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,Send IFTTT any email at trigger@applet.ifttt.com and this Trigger fires. You can optionally add a single file attachment and IFTTT will create a public URL to the file as an Ingredient. ,This Action will briefly turn your hue lights off then back on.
aYRpJPcq,RoosterMoney,Removed from Child,IF money is removed from a child account,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,Child has had money removed,This Action will briefly turn your hue lights off then back on.
aZ5XbdsA,Date & Time,Every day at,IF every single day at a specific time,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,This Trigger fires every single day at a specific time set by you.,This Action will turn off your hue lights.
abn6eQpk,Amazon Alexa,Say a specific phrase,IF you say 'Alexa trigger' plus the phrase you have defined,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,"This trigger fires every time you say 'Alexa trigger' + the phrase that you have defined. For instance, if you set 'party time' as the phrase, you can say 'Alexa trigger party time' to have your lights loop colors.",This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
