triggerDesc,actionDesc
IF a voice assistant is activated with a specific phrase,", THEN resumes the programmed schedule indefinitely."
IF a voice assistant is activated with a specific phrase,", THEN resumes the programmed schedule temporarily."
IF a voice assistant is activated with a specific phrase,", THEN resumes the programmed schedule until manually changed."
IF a voice assistant is activated with a specific phrase,", THEN resumes the programmed schedule continuously."
IF a voice assistant is activated with a specific phrase,", THEN sets cooling mode at low value."
IF a voice assistant is activated with a specific phrase,", THEN sets cooling mode at medium value."
IF a voice assistant is activated with a specific phrase,", THEN sets cooling mode at maximum value."
IF a voice assistant is activated with a specific phrase,", THEN sets cooling mode at minimum value ."
IF a voice assistant is activated with a specific phrase,", THEN sets cooling mode at default value."
IF a voice assistant is activated with a specific phrase,", THEN sets cooling mode at high value."
IF a voice assistant is activated with a specific phrase,", THEN sets cooling mode to power saving mode."
IF a voice assistant is activated with a specific phrase,", THEN sets cooling mode at moderate value."
IF a voice assistant is activated with a specific phrase,", THEN sets cooling mode at boosted value."
IF a voice assistant is activated with a specific phrase,", THEN boosts hot water for a specific amount of time."
IF a voice assistant is activated with a specific phrase,", THEN boosts hot water for a while."
IF a voice assistant is activated with a specific phrase,", THEN boosts hot water for the entire day."
IF a voice assistant is activated with a specific phrase,", THEN boosts hot water for a limited time."
IF a voice assistant is activated with a specific phrase,", THEN boosts hot water until stopped."
IF a voice assistant is activated with a specific phrase,", THEN boosts hot water indefinitely."
IF a voice assistant is activated with a specific phrase,", THEN boosts hot water temporarily."
IF a voice assistant is activated with a specific phrase,", THEN boosts hot water until manually changed."
IF a voice assistant is activated with a specific phrase,", THEN boosts hot water continuously."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner in eco mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner in comfort mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner in turbo mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner in low power mode."
IF a voice assistant is activated with a specific phrase,", THEN turns on the air conditioner in default mode."
